source,split,name,trim_db,target,lufs,tp,target_error,ceiling_pass,crest,crest400,lra,shortterm_spread,section_contrast,section_delta_from_control,attack_body,tone_max_delta,side_mid,side_mid_delta,correlation,limiter_max_gr,limiter_mean_gr,limiter_active_pct,sat_rms_gain,sat_peak_reduction,pre_landing_lufs,sha256,comp_low_max_gr,comp_low_mean_gr,comp_mid_max_gr,comp_mid_mean_gr,comp_high_max_gr,comp_high_mean_gr
aphelion,holdout,adapt_drive_t14,-6.0,-14,-14.0,-1.6,0.0,True,13.886120922277176,10.84063581808978,11.1,11.200000000000001,19.118423582782867,1.8165408590522922,10.495478476516164,0.4581231530998995,0.4045098658687221,-0.3917712165245882,-0.04787175259763573,0.6015467643737793,0.00149411211889072,0.3387669330436015,2.6359657647559054,-0.5024944095756877,-13.510211182953743,26a0383d59d0c36579984d4cbc86ee335af574e931f1a788a33c16839c04cac8,1.2295520305633545,0.024327495895932482,0.4341418743133545,0.005919139743744326,0.0,0.0
aphelion,holdout,adapt_drive_t9,1.5,-9,-9.0,-1.4,0.0,True,8.967744184103246,8.224921488449372,8.0,8.2,16.71080754102396,-0.5910751940053132,7.596119452142622,0.2823100143949695,0.6612616867988163,-0.13501939491405546,-0.07756986429485754,2.6176998615264893,0.46137193077328903,55.26566619178183,1.925652180325591,3.4102293673684154,-8.610936087833386,2d007b9cd1cdfde08c944cb17f01b7cc20e19898c80f98ee5071fc3565a82af8,3.5570507049560547,0.7155241558620284,2.668090581893921,0.526535656870297,0.0,0.0
aphelion,holdout,comp_off_t14,0,-14,-14.0,-5.0,0.0,True,10.46710297893489,9.591905295379691,10.2,10.2,18.39348928420675,1.0916065604761762,8.681148473445361,0.6906473399944968,0.6658254244874708,-0.13045565790583946,-0.07841913981188421,2.273653030395508,0.17648006425919255,30.216943910156495,2.216628651090941,2.02728295834938,-10.105572771305727,6d0655be71188a8f626c315fc6476d47b9fa58e544b78549dc43a56077c7e87f,0.0,0.0,0.0,0.0,0.0,0.0
aphelion,holdout,comp_off_t9,0,-9,-10.0,-1.0,1.0,True,10.467104151276382,9.591457936730823,10.2,10.3,18.393489296361494,1.0916065613322203,8.681148551052804,0.6906473785631633,0.6658254234036496,-0.13045565830922212,-0.07841913968497573,2.273653030395508,0.17648006425919255,30.216943910156495,2.216628651090941,2.02728295834938,-10.105572771305727,1704231520930fd6eda9d6f1eb2209b574813937b215ded441f442a69758fbb8,0.0,0.0,0.0,0.0,0.0,0.0
aphelion,holdout,continuous_drive_t14,-3.0,-14,-14.0,-1.7,0.0,True,13.762128752472387,11.437686545438474,10.9,10.899999999999999,18.863114199376767,1.561231475646192,11.524336933379347,0.3450984463818667,0.6316457015170406,-0.16463538087626972,-0.07481793922771254,2.6077911853790283,0.03890267612791901,8.155066250005303,-0.009386641372947858,0.08448882395582306,-13.361157602614187,64220b024d3c257955c76b4cbd440633ed75ba44dd079e7bfe7fd14e67d0eff9,2.160419464111328,0.1543278867717139,1.2715356349945068,0.071501086025803,0.0,0.0
aphelion,holdout,continuous_drive_t9,6.0,-9,-9.3,-1.0,0.3000000000000007,True,9.686547385471675,9.006838052408593,5.3,5.42,14.964910933083704,-2.3369718019455696,8.522396449784033,0.7880396150181319,1.00143621101332,0.2051551293004482,-0.11755182295818627,8.872879981994629,1.9284950939104775,73.93191054765772,-0.04153285204401801,0.3737683370355417,-9.325692233705448,cefdd71dd9642caffd1d20f6449c6823c09559734cd165c9854e5e32efb0471f,4.9533514976501465,1.6366906100583303,4.06463623046875,1.46151029658295,0.008390267379581928,2.656328302891708e-06
aphelion,holdout,continuous_t14,0,-14,-14.0,-3.6,0.0,True,11.814063530253609,10.601544749967779,9.4,9.459999999999997,17.54549120013544,0.24360847640486583,10.661501255456027,0.07006035492739571,0.7686751973487581,-0.027605885044552192,-0.09084829308347298,4.884108066558838,0.3157252545694094,36.96937339206804,-0.015948603512906966,0.14414418520754416,-11.426750473735071,1d409d02ddfaa9eba574d2c0c22b87988f1392421260b2abe319e3561ee2d4e0,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
aphelion,holdout,continuous_t9,0,-9,-11.4,-1.0,2.4000000000000004,True,11.814064102248476,10.59922222972984,9.4,9.5,17.545491199051522,0.24360846402224823,10.661500808601645,0.07006034851561793,0.7686751964210768,-0.027605885291794863,-0.09084829297468193,4.884108066558838,0.3157252545694094,36.96937339206804,-0.015948603512906966,0.14414418520754416,-11.426750473735071,1e7103a92e676240a44bc7d2e07a1c565ef6b55c2daa382e3c554c88a8d876ee,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
aphelion,holdout,control_t14,0,-14,-14.0,-5.8,0.0,True,9.620155817341363,8.819264718220325,8.8,9.0,17.301882723730575,0.0,8.27409099804829,0.0,0.7962810823933103,0.0,-0.09348241400862303,2.4035658836364746,0.2993569055878662,44.8795541592377,2.097571560488591,2.6232127608219633,-9.245933414119342,1f44c55024f7e6bbc45e8c9b03de8238ecfa603d7bd6f884fca2edb3229d890f,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
aphelion,holdout,control_t9,0,-9,-9.2,-1.0,0.1999999999999993,True,9.62015604865914,8.834017714200368,8.8,9.0,17.301882735029274,0.0,8.27409062982138,0.0,0.7962810817128717,0.0,-0.09348241394383236,2.4035658836364746,0.2993569055878662,44.8795541592377,2.097571560488591,2.6232127608219633,-9.245933414119342,89462adf6443a3337e91ead5434d719802c474705871b49ab46d7b4071e49818,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
aphelion,holdout,density25_t14,0,-14,-14.0,-5.4,0.0,True,10.088543880678422,9.2999539571996,9.9,10.0,18.163041668409363,0.8611589446787882,8.32253023631095,0.7284879876950381,0.690309159931653,-0.10597192246165732,-0.08123911258048133,2.384216547012329,0.2314203317238386,36.20192126706985,2.143263580219962,2.5504456897549987,-9.731354768754105,256098b79e914f91a1b9cda5a3d5c30463368f33426218f599efe5a3fedeae38,0.6817182302474976,0.011706449796882446,0.22654373943805695,0.0026026203794918233,0.0,0.0
aphelion,holdout,density25_t9,0,-9,-9.7,-1.0,0.6999999999999993,True,10.088543820901378,9.3072535012009,9.9,10.0,18.163041691805724,0.8611589567764497,8.322529545225656,0.7284880129149176,0.6903091590263188,-0.10597192268655287,-0.08123911247956007,2.384216547012329,0.2314203317238386,36.20192126706985,2.143263580219962,2.5504456897549987,-9.731354768754105,47b6246d38c303c5ad7ccac737d9e70cfb844cd00bea6f7eda700600cbc92a01,0.6817182302474976,0.011706449796882446,0.22654373943805695,0.0026026203794918233,0.0,0.0
aphelion,holdout,density75_t14,0,-14,-14.0,-6.0,0.0,True,9.412264369686232,8.613994167455747,8.0,8.2,16.693315133283352,-0.6085675904472225,8.326573339934587,0.687105540296665,0.8526360064339482,0.05635492404063791,-0.09995611920787484,2.4700303077697754,0.32775097459499647,48.95871981832473,2.0876310781163663,2.760581977663012,-9.034408718275259,dd0221308bd0e3a6fe4cfcfb2cfbe99cb18d10e1cff5ec2d92501eb8a6531661,4.719472885131836,0.9493529582159355,3.5400187969207764,0.6986058249319458,0.0,0.0
aphelion,holdout,density75_t9,0,-9,-9.0,-1.0,0.0,True,9.412265417286287,8.61576144875432,8.0,8.2,16.693315148361318,-0.6085675866679559,8.326573907238792,0.6871055358120906,0.8526360053384897,0.056354923625618,-0.09995611909854404,2.4700303077697754,0.32775097459499647,48.95871981832473,2.0876310781163663,2.760581977663012,-9.034408718275259,92fdea9aeaa7b047d1453b8684223de904b6040086b9a90909deada96a55b179,4.719472885131836,0.9493529582159355,3.5400187969207764,0.6986058249319458,0.0,0.0
aphelion,holdout,drive_t14,-6.0,-14,-14.0,-1.7,0.0,True,13.796116024092143,10.822814517436209,11.1,11.200000000000001,19.128016417561728,1.826133693831153,10.472266009816224,0.43983243609788936,0.5883030428879669,-0.20797803950534344,-0.0695580560062444,0.6585913896560669,0.0017720778113971337,0.4370626694928839,2.6301832369037697,-0.4533535196128107,-13.418649878371477,2394f663ff98bc14422ef946a04312ea191b3a8b4851f4dcfbebfd0f33a803c2,1.2295520305633545,0.024327495895932482,0.4341418743133545,0.005919139743744326,0.0,0.0
aphelion,holdout,drive_t9,0.0,-9,-9.2,-1.0,0.1999999999999993,True,9.62015604865914,8.834017714200368,8.8,9.0,17.301882735029274,0.0,8.27409062982138,0.0,0.7962810817128717,0.0,-0.09348241394383236,2.4035658836364746,0.2993569055878662,44.8795541592377,2.097571560488591,2.6232127608219633,-9.245933414119342,89462adf6443a3337e91ead5434d719802c474705871b49ab46d7b4071e49818,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
aphelion,holdout,sat_half_t14,0,-14,-14.0,-5.6,0.0,True,9.824811652061737,9.01143443934585,8.9,9.0,17.33394175044832,0.03205902671774652,8.494630027080504,0.009171871781648022,0.7929621208944386,-0.0033189614988716754,-0.09315234568164438,2.557435989379883,0.29822963654032447,43.86721655140385,1.8976613366773165,2.4694089322682005,-9.449127369599665,48178deaa26f2785b6bceea3d045abea9f523523cced72cf9cf663f4b5ee5b53,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
aphelion,holdout,sat_half_t9,0,-9,-9.4,-1.0,0.40000000000000036,True,9.824810941040017,9.015060048992527,8.9,9.07,17.33394175936776,0.03205902433848706,8.494629596841634,0.009171872402152559,0.7929621208670783,-0.003318960845793417,-0.09315234569084431,2.557435989379883,0.29822963654032447,43.86721655140385,1.8976613366773165,2.4694089322682005,-9.449127369599665,ae5a763c494e3e08bb8266a57531733e88ccd5797d126169e130ae401df62157,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
aphelion,holdout,sat_off_t14,0,-14,-14.0,-3.6,0.0,True,11.823290299005574,10.609120992595471,9.4,9.459999999999997,17.51775041329109,0.21586768956051472,10.671691800584,0.08053078866194419,0.770905391112571,-0.025375691280739354,-0.09112052655913161,5.028316497802734,0.32954333704275507,37.586267209205,0.0,0.0,-11.435392426232138,f14a23ea4f8bc5aef2c76c797fc6ea803697196152e7f66b66dfc861e4e8029d,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
aphelion,holdout,sat_off_t9,0,-9,-11.4,-1.0,2.4000000000000004,True,11.82328974062057,10.608739100013949,9.4,9.5,17.517750437585498,0.21586770255622412,10.671690766203113,0.0805308014110544,0.7709053901299048,-0.02537569158296693,-0.09112052644679462,5.028316497802734,0.32954333704275507,37.586267209205,0.0,0.0,-11.435392426232138,af6299bb2f86b0b38861ebd3b6b2a4a2d64a731d5b45fa767f91ef422ae90703,3.091524124145508,0.47867013664427754,2.202575922012329,0.3142692663122004,0.0,0.0
funk,development,adapt0_t14,0,-14,-14.0,-2.7,0.0,True,13.15052805927742,10.68292447094865,7.3,7.200000000000001,7.263290857966645,-0.04362899681180643,8.102892853930314,0.24037167950988803,-12.755609942334548,-0.23207743201915143,0.8993114176242728,2.8124606609344482,0.21427303716689952,33.33443639584006,2.126904872496987,2.1165161095226286,-10.271040219273646,fcf1b9e7d78295eeb9d26652faeb24f052c069016c78938ccf729eb34ea6a296,1.6002925634384155,0.16392245105951822,1.2517532110214233,0.05298899604700098,0.07459033280611038,0.0001340664768354477
funk,development,adapt0_t9,0,-9,-12.3,-1.0,3.3000000000000007,True,13.15052821924321,10.68526514848529,7.3,7.199999999999999,7.263290870640393,-0.04362900227106792,8.102892775828927,0.24037169148900794,-12.755609945114948,-0.23207743159117555,0.8993114176861935,2.8124606609344482,0.21427303716689952,33.33443639584006,2.126904872496987,2.1165161095226286,-10.271040219273646,f50b33fcb7efc4ca8a178adde6027d981080633b064da40eaedf2c91a2a9d5bd,1.6002925634384155,0.16392245105951822,1.2517532110214233,0.05298899604700098,0.07459033280611038,0.0001340664768354477
funk,development,adapt100_t14,0,-14,-14.0,-2.5,0.0,True,13.357565550870374,10.846074279300712,7.3,7.299999999999999,7.306919854778451,0.0,8.234608210706183,0.0,-12.523532510315396,0.0,0.8940784881093381,2.770368814468384,0.20006101698278062,32.175669232525124,2.1676891472220645,2.0335526149762684,-10.423446890279699,cf3c0a65a3f242035fcaf5668313ad33d90f15bec9231551bdade699ef906c2c,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,adapt100_t9,0,-9,-12.5,-1.0,3.5,True,13.357565108601834,10.848097965690114,7.3,7.300000000000001,7.306919872911461,0.0,8.234607197656084,0.0,-12.523532513523772,0.0,0.8940784881841276,2.770368814468384,0.20006101698278062,32.175669232525124,2.1676891472220645,2.0335526149762684,-10.423446890279699,02762108bc584aca8fe7364a8c9292bc3aede09d83ccf679a84c2ac5a520c115,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,adapt_drive_t14,-4.5,-14,-14.0,-0.9,0.0,True,14.735917520081044,12.366563232552775,8.1,8.069999999999997,8.170209263466916,0.8632894086884644,9.529934187325239,0.5741549136551161,-13.037408399861237,-0.5138758895458402,0.9053444510389693,0.8831679224967957,0.0014731901493635958,0.32496446562924763,2.608318320563263,-0.5099649337273529,-13.79267134160379,6fed742af4920887a78eb35e7c5fa5c92bd6bd3fa827a9ab92d69ccd863b1f4c,0.2734856903553009,0.005268349039838581,0.14767210185527802,8.986561598303507e-05,0.0,0.0
funk,development,adapt_drive_t9,6.0,-9,-11.5,-0.9,2.5,True,12.393675018403046,8.869500297131884,6.0,6.07,5.993528094216305,-1.3133917786951557,6.321990820373758,1.0448284480054326,-11.632748135285166,0.8907843782386067,0.8714870849256648,5.552854537963867,1.0141240445790196,70.97247116166889,1.1496967314324964,6.427283664511165,-7.906054009981454,d8178993560bb31f79c7f5f70a2f90b5d54f761e671b03ee1ee7c0ba4924b265,3.336848497390747,0.9189924396053084,3.0691781044006348,0.720666437687364,1.4580854177474976,0.07509361426146068
funk,development,comp_off_t14,0,-14,-14.0,-2.0,0.0,True,13.85603478347994,11.7169225933947,7.6,7.599999999999998,7.6321470752159115,0.3252272204374602,9.42676254878025,0.3521780431124437,-12.711283305126788,-0.18775079481139123,0.8983315295584117,2.159224033355713,0.11960168080067993,23.232263542793646,2.289681528393023,1.8129646033324383,-11.834502256942134,892796427e93c9e682a8bbdca1f06c9b08b2711240a6cbc2c1aad4a5862a391c,0.0,0.0,0.0,0.0,0.0,0.0
funk,development,comp_off_t9,0,-9,-13.0,-1.0,4.0,True,13.856034901049574,11.721273166644735,7.6,7.599999999999998,7.632147084390892,0.32522721147943123,9.426761659546575,0.3521780480329326,-12.711283300788294,-0.18775078726452143,0.8983315294626111,2.159224033355713,0.11960168080067993,23.232263542793646,2.289681528393023,1.8129646033324383,-11.834502256942134,7ba9917764dd3e3dae9fcd24cbb7603ae9055816afeefe861a3b01d5ada18b50,0.0,0.0,0.0,0.0,0.0,0.0
funk,development,continuous_drive_t14,-1.5,-14,-14.0,-0.8,0.0,False,14.797990418246396,12.951585691960558,8.0,7.9,8.029068849143746,0.7221489943652948,10.186721645026289,0.4786188656145285,-12.954106701482953,-0.43057419116755646,0.9036017730709903,3.091932535171509,0.059456549070818696,12.416420503635829,-0.010586444358016112,0.08821826652805682,-13.66678847982032,3964f17acf15f16bbd83ab6e2e742564c2be2e7f179fdb6fc73f7d254e817319,1.0092583894729614,0.06053015988505779,0.7512261271476746,0.012464228374697349,0.0010166327701881528,1.0110035141436382e-07
funk,development,continuous_drive_t9,6.0,-9,-11.6,-1.0,2.5999999999999996,True,12.477657070305678,10.81757735199822,5.8,5.800000000000001,5.786648383179617,-1.5202714897318437,9.014281140313344,0.9532123219279303,-11.594307108601523,0.9292254049222493,0.8704393721564272,8.877790451049805,1.4810798116068027,72.1177539486261,-0.041595090571262774,0.3750081220081731,-10.273477263096675,d7f33cc02c8c1f49fb0c44fa30818e50867aadd404f957d39ccf4c3455a450ef,3.336848497390747,0.9189924396053084,3.0691781044006348,0.720666437687364,1.4580854177474976,0.07509361426146068
funk,development,continuous_t14,0,-14,-14.0,-1.8,0.0,True,14.116139080161455,12.506455233803086,7.6,7.6,7.617214360265656,0.31029450548720483,9.857082691573709,0.1967846872196244,-12.690999193724078,-0.16746668340868176,0.8978880950316884,4.322986125946045,0.19242660335254116,26.818578634174497,-0.014358059684386236,0.1212893158594052,-12.630883217085135,c65c89ffaafba37d3207381e879252deb032e6dc833c9237b3ba11494ed87f04,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,continuous_t9,0,-9,-13.2,-1.0,4.199999999999999,True,14.116138911523274,12.506455062498919,7.6,7.6,7.617214365524109,0.3102944926126483,9.857082629975231,0.19678469002481336,-12.690999193892802,-0.16746668036902967,0.8978880950340424,4.322986125946045,0.19242660335254116,26.818578634174497,-0.014358059684386236,0.1212893158594052,-12.630883217085135,9e321c9211d04577552067cf11aa44221bb64ffdc8b9313c5e24496d91a43cc7,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,control_t14,0,-14,-14.0,-2.5,0.0,True,13.357565550870374,10.846074279300712,7.3,7.299999999999999,7.306919854778451,0.0,8.234608210706183,0.0,-12.523532510315396,0.0,0.8940784881093381,2.770368814468384,0.20006101698278062,32.175669232525124,2.1676891472220645,2.0335526149762684,-10.423446890279699,cf3c0a65a3f242035fcaf5668313ad33d90f15bec9231551bdade699ef906c2c,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,control_t9,0,-9,-12.5,-1.0,3.5,True,13.357565108601834,10.848097965690114,7.3,7.300000000000001,7.306919872911461,0.0,8.234607197656084,0.0,-12.523532513523772,0.0,0.8940784881841276,2.770368814468384,0.20006101698278062,32.175669232525124,2.1676891472220645,2.0335526149762684,-10.423446890279699,02762108bc584aca8fe7364a8c9292bc3aede09d83ccf679a84c2ac5a520c115,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,density25_t14,0,-14,-14.0,-2.3,0.0,True,13.5212102334366,11.277862540241852,7.7,7.6,7.687858680715619,0.380938825937168,8.483366823073611,0.30208769689027726,-12.805372132105743,-0.28183962179034694,0.9004058822368973,2.211787462234497,0.10767600338516041,21.95160797248557,2.308382273802809,1.2928105284776412,-11.232719725050128,786fad1686866194ee5be5ed4cf4f81a765a8a59a97bc2a6f63a18de8cae6c7a,0.03453218564391136,0.00017096281791876736,0.006259982008486986,4.1279016982012097e-07,0.0,0.0
funk,development,density25_t9,0,-9,-12.7,-1.0,3.6999999999999993,True,13.521209702089811,11.278320032261004,7.7,7.699999999999999,7.687858694916358,0.3809388220048966,8.483366819139434,0.30208769216510234,-12.805372127698774,-0.28183961417500214,0.900405882140843,2.211787462234497,0.10767600338516041,21.95160797248557,2.308382273802809,1.2928105284776412,-11.232719725050128,9aa56c7eb048f1620c865aa65228724271fd7a3d28bde9caa9fcd02d8330bc13,0.03453218564391136,0.00017096281791876736,0.006259982008486986,4.1279016982012097e-07,0.0,0.0
funk,development,density75_t14,0,-14,-14.0,-2.5,0.0,True,13.4180867413725,10.677188486983454,7.0,6.999999999999998,7.030157917899114,-0.27676193687933726,8.037949060912778,0.30064546903205347,-12.272168352572862,0.2513641577425343,0.8881163977257456,3.330618143081665,0.2712860547114291,39.30493104958874,2.0837910444212167,2.546521215191487,-9.992922688166283,5a1de4f6fd00bb837e08bd81e6dc9e03ada1011978be5494e3ca2f7c5d3b6791,2.574366569519043,0.34229014749572245,2.2192142009735107,0.1629513840476264,0.3509923219680786,0.0016404941649052396
funk,development,density75_t9,0,-9,-12.5,-1.0,3.5,True,13.4180868458489,10.677188498014512,7.0,6.9,7.030157932615358,-0.2767619402961028,8.037948757934775,0.3006454776282528,-12.272168354593834,0.25136415892993824,0.8881163977752705,3.330618143081665,0.2712860547114291,39.30493104958874,2.0837910444212167,2.546521215191487,-9.992922688166283,4a00fc09ec8ed592a5a09e82411673ec2fe4c6b283f1884584cfcedcbd488477,2.574366569519043,0.34229014749572245,2.2192142009735107,0.1629513840476264,0.3509923219680786,0.0016404941649052396
funk,development,drive_t14,-4.5,-14,-14.0,-0.9,0.0,True,14.735917520081044,12.366563232552775,8.1,8.069999999999997,8.170209263466916,0.8632894086884644,9.529934187325239,0.5741549136551161,-13.037408399861237,-0.5138758895458402,0.9053444510389693,0.8831679224967957,0.0014731901493635958,0.32496446562924763,2.608318320563263,-0.5099649337273529,-13.79267134160379,6fed742af4920887a78eb35e7c5fa5c92bd6bd3fa827a9ab92d69ccd863b1f4c,0.2734856903553009,0.005268349039838581,0.14767210185527802,8.986561598303507e-05,0.0,0.0
funk,development,drive_t9,6.0,-9,-11.5,-0.9,2.5,True,12.393675018403046,8.869500297131884,6.0,6.07,5.993528094216305,-1.3133917786951557,6.321990820373758,1.0448284480054326,-11.632748135285166,0.8907843782386067,0.8714870849256648,5.552854537963867,1.0141240445790196,70.97247116166889,1.1496967314324964,6.427283664511165,-7.906054009981454,d8178993560bb31f79c7f5f70a2f90b5d54f761e671b03ee1ee7c0ba4924b265,3.336848497390747,0.9189924396053084,3.0691781044006348,0.720666437687364,1.4580854177474976,0.07509361426146068
funk,development,sat_half_t14,0,-14,-14.0,-2.6,0.0,True,13.322180102580298,11.012306116473699,7.3,7.299999999999999,7.340567773829127,0.03364791905067577,8.41791810176416,0.025190121985243508,-12.540777586979583,-0.017245076664186954,0.8944771457890183,2.671905755996704,0.19692898486371122,31.4661636701636,1.9614931399380517,1.9070682802127652,-10.627824363649962,2226a469ad5ed698994b9c3cc7f7c8e731cfda648a458162c9049c791d5fc367,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,sat_half_t9,0,-9,-12.4,-1.0,3.4000000000000004,True,13.322180080792526,11.01575138427623,7.3,7.300000000000001,7.340567784133134,0.033647911221672544,8.417917451474686,0.025190119922775978,-12.540777588333551,-0.01724507480977877,0.8944771458204114,2.671905755996704,0.19692898486371122,31.4661636701636,1.9614931399380517,1.9070682802127652,-10.627824363649962,f3e4dd57bb0c2c4a029cc962f9dd87629fde07e4ede421eb66f94ce255debd53,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,sat_off_t14,0,-14,-14.0,-1.8,0.0,True,14.133397559101,12.514350458465952,7.6,7.6,7.603719782771535,0.2967999279930833,9.874643225283995,0.1897415289877724,-12.685742547454433,-0.1622100371390367,0.8977708398844048,4.440331935882568,0.20048438304381488,27.358944193591523,0.0,0.0,-12.637876081928429,0c33d0aba739b7517af63d9563e5b7719fe7bd9cd52c0d7550b150da6bda712a,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
funk,development,sat_off_t9,0,-9,-13.2,-1.0,4.199999999999999,True,14.133397516585438,12.514350414025877,7.6,7.6,7.6037197820794535,0.2967999091679925,9.874642580939557,0.18974152632282326,-12.685742545996757,-0.16221003247298427,0.8977708398522622,4.440331935882568,0.20048438304381488,27.358944193591523,0.0,0.0,-12.637876081928429,ca0b65d7119a83d29445e1f36d080bc7c654794321490ef14e578b31b2d9e13a,1.4747689962387085,0.13570180272620583,1.207092523574829,0.046487887846491584,0.07458917051553726,0.00013407025679416926
metal,development,adapt0_t14,0,-14,-14.0,-8.7,0.0,True,6.704625049745408,6.200764365435468,0.6,0.6000000000000014,3.7683324383893897,-0.08593662003773339,6.590528946275822,0.7200686298947758,-12.470546989077429,0.4511439082182118,0.8928336877595626,3.7100024223327637,0.9928632965086095,95.2114350562733,1.6538803238383692,7.9108306867967375,-5.963204590516901,24bf9b6bef5bee86c4863d4679a23e425c825d8c7b413cc59d59d691c1b1e0a8,2.5341970920562744,1.315349282606867,1.9650708436965942,0.42117465870070603,0.08100133389234543,8.00672856694759e-05
metal,development,adapt0_t9,0,-9,-9.0,-3.7,0.0,True,6.704625705243573,6.204382273845315,0.6,0.6000000000000014,3.768332432388217,-0.0859366243587747,6.590528492998816,0.7200686175225055,-12.47054699281082,0.4511439037589824,0.8928336878467998,3.7100024223327637,0.9928632965086095,95.2114350562733,1.6538803238383692,7.9108306867967375,-5.963204590516901,5351915d4773c045244c36eb3fa4c95bbef1483d95b60d65ab2a73936d7a7cf8,2.5341970920562744,1.315349282606867,1.9650708436965942,0.42117465870070603,0.08100133389234543,8.00672856694759e-05
metal,development,adapt100_t14,0,-14,-14.0,-8.3,0.0,True,6.935037462776476,6.503856643644227,0.8,0.7000000000000011,3.881470447779323,0.027201389352200067,6.985728394389449,0.01736392124781716,-12.93636601917013,-0.014675121874489605,0.903205689110649,3.3914804458618164,0.745174061679156,88.19609437095475,1.8356097434051692,6.593796210213125,-6.390946725463842,3d44a2fd52a74beca30feec9d4c8c4e69131a7ca7cab5f433adc095f2308cb2c,0.13592474162578583,0.0036357088028154206,0.034418996423482895,8.003879540186104e-05,0.0,0.0
metal,development,adapt100_t9,0,-9,-9.0,-3.3,0.0,True,6.935038036522192,6.503928011983619,0.8,0.7000000000000011,3.881470443628176,0.027201386881184675,6.985730268705549,0.017363913216598803,-12.936366015283182,-0.01467511871337912,0.9032056890281944,3.3914804458618164,0.745174061679156,88.19609437095475,1.8356097434051692,6.593796210213125,-6.390946725463842,35d17cd36490b65469a0f1b50c644ac824e4f58374c2c477d0e52d5196ef317c,0.13592474162578583,0.0036357088028154206,0.034418996423482895,8.003879540186104e-05,0.0,0.0
metal,development,adapt_drive_t14,-9.0,-14,-14.0,-1.6,0.0,True,13.848680056332267,11.400200163319948,0.9,0.9000000000000004,4.459187585099986,0.6049185266728632,11.3026115951606,0.6467049928977033,-12.88766918452444,0.034021712771199475,0.9021683005389848,0.9497634172439575,0.002184404076651597,0.47908389254234013,2.7653993150035556,-0.3431889488600295,-13.50020512458758,3d2acfaf1c62813dbb5ebb3e502cb8192c3de2b5b90c8bc098a25b79fea931ee,0.0,0.0,0.0,0.0,0.0,0.0
metal,development,adapt_drive_t9,-3.0,-9,-9.0,-1.6,0.0,True,8.757071132667196,8.472962882892807,0.9,0.9000000000000004,4.252654533541477,0.3983854767944859,8.659753625208282,0.22116065604336477,-12.918012891721437,0.003678004848366001,0.9028158177371928,2.690993309020996,0.2722334626168472,51.665840413631315,2.3257073283247838,3.8046499756231364,-8.336001577826954,a3539d56dda8cd19fe800b819a56cf72ac4b5ea2a9cb7c0fc4e37c8e2b8188dd,0.0009279228397645056,5.1334392372086414e-08,0.0,0.0,0.0,0.0
metal,development,comp_off_t14,0,-14,-14.0,-8.3,0.0,True,7.109723295038535,6.708196850202832,0.9,0.8000000000000007,3.9311048453702284,0.07683578694310533,7.24803663756496,0.059883939638480044,-12.938203279306702,-0.016512382011061533,0.9032444682009838,3.089411735534668,0.634211964338141,82.86169048037446,1.9184517266284298,4.752414636742345,-6.562917267550777,03c2a27b1d8862edfe72c273049130119d90facfc31f476350075354f1b1b29e,0.0,0.0,0.0,0.0,0.0,0.0
metal,development,comp_off_t9,0,-9,-9.0,-3.3,0.0,True,7.109724563093443,6.70830569404018,0.9,0.8500000000000014,3.931104849904491,0.07683579315749967,7.248036595629901,0.05988393386870072,-12.938203282160746,-0.016512385590942813,0.9032444682613745,3.089411735534668,0.634211964338141,82.86169048037446,1.9184517266284298,4.752414636742345,-6.562917267550777,03bf4f456a0d83fa5ce7874658e03c00c6f66654b1171f656c5b450a0f6d36e5,0.0,0.0,0.0,0.0,0.0,0.0
